class_name,source_image_name,output_image_name,source_image_path,source_label_path,output_image_path,output_label_path,diversity_score,selected_rank,feature_backbone,selection_method
D10,D10_D10_transverse_crack_China_MotorBike_000432_prompt09_seed7066966685636285018_00001_.png,D10_D10_transverse_crack_China_MotorBike_000432_prompt09_seed7066966685636285018_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000432_prompt09_seed7066966685636285018_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000432_prompt09_seed7066966685636285018_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000432_prompt09_seed7066966685636285018_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000432_prompt09_seed7066966685636285018_00001_.txt,0.42717868089675903,11,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000096_prompt13_seed356721777961627491_00001_.png,D10_D10_transverse_crack_China_MotorBike_000096_prompt13_seed356721777961627491_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000096_prompt13_seed356721777961627491_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000096_prompt13_seed356721777961627491_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000096_prompt13_seed356721777961627491_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000096_prompt13_seed356721777961627491_00001_.txt,0.4264444410800934,12,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000479_prompt01_seed8969677769122813837_00001_.png,D10_D10_transverse_crack_China_MotorBike_000479_prompt01_seed8969677769122813837_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000479_prompt01_seed8969677769122813837_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000479_prompt01_seed8969677769122813837_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000479_prompt01_seed8969677769122813837_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000479_prompt01_seed8969677769122813837_00001_.txt,0.423454612493515,13,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_001135_prompt09_seed2860790161388822707_00001_.png,D10_D10_transverse_crack_China_MotorBike_001135_prompt09_seed2860790161388822707_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001135_prompt09_seed2860790161388822707_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001135_prompt09_seed2860790161388822707_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_001135_prompt09_seed2860790161388822707_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_001135_prompt09_seed2860790161388822707_00001_.txt,0.4214105010032654,14,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000114_prompt02_seed3605433240395039577_00001_.png,D10_D10_transverse_crack_China_MotorBike_000114_prompt02_seed3605433240395039577_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000114_prompt02_seed3605433240395039577_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000114_prompt02_seed3605433240395039577_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000114_prompt02_seed3605433240395039577_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000114_prompt02_seed3605433240395039577_00001_.txt,0.41047123074531555,15,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000103_prompt08_seed5966727046236216112_00001_.png,D10_D10_transverse_crack_China_MotorBike_000103_prompt08_seed5966727046236216112_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000103_prompt08_seed5966727046236216112_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000103_prompt08_seed5966727046236216112_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000103_prompt08_seed5966727046236216112_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000103_prompt08_seed5966727046236216112_00001_.txt,0.37319183349609375,16,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000730_prompt04_seed4033421553661467426_00001_.png,D10_D10_transverse_crack_China_MotorBike_000730_prompt04_seed4033421553661467426_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000730_prompt04_seed4033421553661467426_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000730_prompt04_seed4033421553661467426_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000730_prompt04_seed4033421553661467426_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000730_prompt04_seed4033421553661467426_00001_.txt,0.36126819252967834,17,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000102_prompt07_seed7577577129102126608_00001_.png,D10_D10_transverse_crack_China_MotorBike_000102_prompt07_seed7577577129102126608_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000102_prompt07_seed7577577129102126608_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000102_prompt07_seed7577577129102126608_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000102_prompt07_seed7577577129102126608_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000102_prompt07_seed7577577129102126608_00001_.txt,0.3545491099357605,18,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000450_prompt08_seed1529932453293278634_00001_.png,D10_D10_transverse_crack_China_MotorBike_000450_prompt08_seed1529932453293278634_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000450_prompt08_seed1529932453293278634_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000450_prompt08_seed1529932453293278634_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000450_prompt08_seed1529932453293278634_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000450_prompt08_seed1529932453293278634_00001_.txt,0.3525540828704834,19,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000730_prompt08_seed2276027188396835474_00001_.png,D10_D10_transverse_crack_China_MotorBike_000730_prompt08_seed2276027188396835474_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000730_prompt08_seed2276027188396835474_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000730_prompt08_seed2276027188396835474_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000730_prompt08_seed2276027188396835474_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000730_prompt08_seed2276027188396835474_00001_.txt,0.34718722105026245,20,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000479_prompt08_seed4215758701326320658_00001_.png,D10_D10_transverse_crack_China_MotorBike_000479_prompt08_seed4215758701326320658_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000479_prompt08_seed4215758701326320658_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000479_prompt08_seed4215758701326320658_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000479_prompt08_seed4215758701326320658_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000479_prompt08_seed4215758701326320658_00001_.txt,0.3434501886367798,21,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000102_prompt10_seed4863128491198795118_00001_.png,D10_D10_transverse_crack_China_MotorBike_000102_prompt10_seed4863128491198795118_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000102_prompt10_seed4863128491198795118_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000102_prompt10_seed4863128491198795118_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000102_prompt10_seed4863128491198795118_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000102_prompt10_seed4863128491198795118_00001_.txt,0.3359958231449127,22,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000730_prompt12_seed2607311422757445513_00001_.png,D10_D10_transverse_crack_China_MotorBike_000730_prompt12_seed2607311422757445513_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000730_prompt12_seed2607311422757445513_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000730_prompt12_seed2607311422757445513_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000730_prompt12_seed2607311422757445513_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000730_prompt12_seed2607311422757445513_00001_.txt,0.3241811990737915,23,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000096_prompt07_seed3653854338827434968_00001_.png,D10_D10_transverse_crack_China_MotorBike_000096_prompt07_seed3653854338827434968_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000096_prompt07_seed3653854338827434968_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000096_prompt07_seed3653854338827434968_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000096_prompt07_seed3653854338827434968_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000096_prompt07_seed3653854338827434968_00001_.txt,0.32306787371635437,24,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000730_prompt02_seed753600010959963991_00001_.png,D10_D10_transverse_crack_China_MotorBike_000730_prompt02_seed753600010959963991_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000730_prompt02_seed753600010959963991_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000730_prompt02_seed753600010959963991_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000730_prompt02_seed753600010959963991_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000730_prompt02_seed753600010959963991_00001_.txt,0.3181443512439728,25,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000432_prompt08_seed8670404041863031239_00001_.png,D10_D10_transverse_crack_China_MotorBike_000432_prompt08_seed8670404041863031239_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000432_prompt08_seed8670404041863031239_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000432_prompt08_seed8670404041863031239_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000432_prompt08_seed8670404041863031239_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000432_prompt08_seed8670404041863031239_00001_.txt,0.31766560673713684,26,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_001135_prompt01_seed9028864150623597849_00001_.png,D10_D10_transverse_crack_China_MotorBike_001135_prompt01_seed9028864150623597849_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001135_prompt01_seed9028864150623597849_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001135_prompt01_seed9028864150623597849_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_001135_prompt01_seed9028864150623597849_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_001135_prompt01_seed9028864150623597849_00001_.txt,0.31636160612106323,27,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000114_prompt12_seed1279392291757440382_00001_.png,D10_D10_transverse_crack_China_MotorBike_000114_prompt12_seed1279392291757440382_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000114_prompt12_seed1279392291757440382_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000114_prompt12_seed1279392291757440382_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000114_prompt12_seed1279392291757440382_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000114_prompt12_seed1279392291757440382_00001_.txt,0.30254846811294556,28,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000102_prompt01_seed3920356822779584787_00001_.png,D10_D10_transverse_crack_China_MotorBike_000102_prompt01_seed3920356822779584787_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000102_prompt01_seed3920356822779584787_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000102_prompt01_seed3920356822779584787_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000102_prompt01_seed3920356822779584787_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000102_prompt01_seed3920356822779584787_00001_.txt,0.291072279214859,29,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000730_prompt01_seed8506937678812907797_00001_.png,D10_D10_transverse_crack_China_MotorBike_000730_prompt01_seed8506937678812907797_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000730_prompt01_seed8506937678812907797_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000730_prompt01_seed8506937678812907797_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000730_prompt01_seed8506937678812907797_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000730_prompt01_seed8506937678812907797_00001_.txt,0.2844013571739197,30,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000103_prompt03_seed254483496191201012_00001_.png,D10_D10_transverse_crack_China_MotorBike_000103_prompt03_seed254483496191201012_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000103_prompt03_seed254483496191201012_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000103_prompt03_seed254483496191201012_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000103_prompt03_seed254483496191201012_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000103_prompt03_seed254483496191201012_00001_.txt,0.2841976284980774,31,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_001135_prompt03_seed4608089483217950454_00001_.png,D10_D10_transverse_crack_China_MotorBike_001135_prompt03_seed4608089483217950454_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001135_prompt03_seed4608089483217950454_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001135_prompt03_seed4608089483217950454_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_001135_prompt03_seed4608089483217950454_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_001135_prompt03_seed4608089483217950454_00001_.txt,0.27788543701171875,32,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000432_prompt11_seed1324283065016723903_00001_.png,D10_D10_transverse_crack_China_MotorBike_000432_prompt11_seed1324283065016723903_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000432_prompt11_seed1324283065016723903_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000432_prompt11_seed1324283065016723903_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000432_prompt11_seed1324283065016723903_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000432_prompt11_seed1324283065016723903_00001_.txt,0.2687353789806366,33,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000326_prompt06_seed8415491316322394751_00001_.png,D10_D10_transverse_crack_China_MotorBike_000326_prompt06_seed8415491316322394751_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000326_prompt06_seed8415491316322394751_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000326_prompt06_seed8415491316322394751_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000326_prompt06_seed8415491316322394751_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000326_prompt06_seed8415491316322394751_00001_.txt,0.25946831703186035,34,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000432_prompt01_seed364611088577104860_00001_.png,D10_D10_transverse_crack_China_MotorBike_000432_prompt01_seed364611088577104860_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000432_prompt01_seed364611088577104860_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000432_prompt01_seed364611088577104860_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000432_prompt01_seed364611088577104860_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000432_prompt01_seed364611088577104860_00001_.txt,0.2525939345359802,35,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_001110_prompt03_seed1159163098349168358_00001_.png,D10_D10_transverse_crack_China_MotorBike_001110_prompt03_seed1159163098349168358_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001110_prompt03_seed1159163098349168358_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001110_prompt03_seed1159163098349168358_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_001110_prompt03_seed1159163098349168358_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_001110_prompt03_seed1159163098349168358_00001_.txt,0.2520468831062317,36,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000530_prompt11_seed39305658339232629_00001_.png,D10_D10_transverse_crack_China_MotorBike_000530_prompt11_seed39305658339232629_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000530_prompt11_seed39305658339232629_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000530_prompt11_seed39305658339232629_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000530_prompt11_seed39305658339232629_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000530_prompt11_seed39305658339232629_00001_.txt,0.246329665184021,37,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000114_prompt01_seed5128914002661952602_00001_.png,D10_D10_transverse_crack_China_MotorBike_000114_prompt01_seed5128914002661952602_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000114_prompt01_seed5128914002661952602_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000114_prompt01_seed5128914002661952602_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000114_prompt01_seed5128914002661952602_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000114_prompt01_seed5128914002661952602_00001_.txt,0.23850323259830475,38,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000326_prompt07_seed7535965853008832485_00001_.png,D10_D10_transverse_crack_China_MotorBike_000326_prompt07_seed7535965853008832485_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000326_prompt07_seed7535965853008832485_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000326_prompt07_seed7535965853008832485_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000326_prompt07_seed7535965853008832485_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000326_prompt07_seed7535965853008832485_00001_.txt,0.22189149260520935,39,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_001286_prompt09_seed7905433574685631103_00001_.png,D10_D10_transverse_crack_China_MotorBike_001286_prompt09_seed7905433574685631103_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt09_seed7905433574685631103_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt09_seed7905433574685631103_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt09_seed7905433574685631103_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt09_seed7905433574685631103_00001_.txt,0.19430753588676453,40,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000889_prompt05_seed2080949362416037335_00001_.png,D10_D10_transverse_crack_China_MotorBike_000889_prompt05_seed2080949362416037335_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt05_seed2080949362416037335_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt05_seed2080949362416037335_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt05_seed2080949362416037335_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt05_seed2080949362416037335_00001_.txt,0.16146767139434814,41,lpips_alex,Greedy Farthest Point Sampling
